Polarities,Subjectivities,Coments
0.43333333333333335,0.6583333333333333,"The property is fantastic, but what makes the location so great , is the staff.  They are so helpful and will go out of their way to do whatever they can to make not only your stay, but your day better.  The cleanliness of the hotel is noticeable - the same holds true for any Four Seasons properties.  The lounge service was great also.  While it may be a bit on the higher end of pricing to stay here, you need to remember the location of this hotel, but not to worry, as they make up for it with a great experience. "
0.5640000000000001,0.74,What an amazing place. Rooms are spacious and well appointed. Loved the views from upper rooms. Staff are very attentive and helpful. Cut is an excellent place to grab a meal. Close proximity to 911 memorial  is helpful 
0.3877777777777777,0.642,"I had an exceptional experience recently at the downtown Four Seasons in NYC.  The quality of the room, the level of service, the attention to detail, and the wonderful food were all more than I would have expected.  I will look forward to staying there again and very highly recommend it!"
0.22066666666666665,0.5866666666666667,"From check in to departure, nothing was too much trouble for the team. Arrive first night too tired to head out to eat and enjoyed in-room dining. The rest of the stay was very pleasant and have determined this as my 'go to' hotel for work."
0.37522727272727274,0.7090909090909091,"Our family was very impressed with the lovely Four Seasons Downtown.  We had 2 rooms, each with 2 double beds, which suited our travel with two of our grandchildren.  The rooms and bathrooms were spacious and well-appointed, as one would expect. The beds and bedding were very comfortable. The hotel staff was very friendly and helpful.  Alex, the concierge who assisted us, gave us careful instruction with maps on the use of the trains to get us to our various locations.  We ate breakfast each day in the hotel the breakfasts were delicious, the staff were very attentive, even to the point of remembering our room numbers from one morning to the next.  I would absolutely stay there, again."
0.31152597402597404,0.49556277056277054,"I’ve stayed at the Four Seasons three times this year and never before. When I showed up to check in on my second stay, Katora Brown recognized me from my first stay and on my third stay, her greeting made me feel like she knew me for years.This is, by far, the my favorite hotel in New York.  The lobby decor is really something to behold and the rooms are really fresh and modern, comfortable and warm and then there’s the shower.  That’s my measure of a great lodging as so many of my readers already know.I have found that all of the staff are friendly and helpful.  Gonna be there again in December and I’ll let you know if anything has changed.  (I’ll review CUT separately )"
-0.28125,0.46875,"we stayed the night after celebrating my mother -in-laws 60th birthday at the restaurant in the hotel , CUT. As usual everything was just heavenly from beginning to end.i will always , i mean always stay at a four seasons hotel if there is one at my destination."
-0.2863636363636363,0.7200159489633173,The four seasons downtown is the worst four seasons that the chain has the service is terrible there is no concierge exactly there’s a new method of everybody knows everything by google everybody is a Google in the hotel they do not matter about the Kleins the only think about them this service is terrible really the worst four seasons in New York it’s sad to say that but in fortunately it is they didn’t want to receive a packageFrom Uber they asked me to come to the hotel to received it this is not a Four Seasons this is the west wood it’s the worst hotel I could ever stay in New York this is my last time I would stay there and it was supposed to be an amazing day but it’s the seventh terrible days only things after things happen to me really the worst
0.21666666666666667,0.5,I just concluded a four night stay at Four Seasons Downtown NYC.  I had never stayed downtown before and found the experience to be terrific.  The property is two years old and befitting of the Four Seasons brand in every way. I also appreciated being away from midtown and enjoyed the vibe downtown much more. This will definitely be my hotel of choice going forward during my NYC travels. 
0.23888888888888887,0.4444444444444444,"Standard luxury property exemplifying the highest of service standards.   A bit of a glitch with the slow standard WiFi but after some back and forth finally got it resolved.  CUT steakhouse onsite excellent food and service.  Toiletries could be of higher quality but still ok.  Generally, a good hotel for those with Four Seasons standards."
0.384896694214876,0.5606404958677687,"Whenever I'm in New York City for a few days I try to stay at the Four Seasons New York Downtown. The rooms are very comfortable, the service is great, and the room service and dining wonderful. I was checked in by Florence--whom I'm knew from last time and she remembered me. Gave me a wonderful, spacious room and checked me in quickly. Had a great workout at the well-equipped gym (rare for a hotel) and a swim in the lovely, spacious pool. After that a sauna in the shower room. Went out for dinner--but have been to Cut restaurant before and it is truly first class. In the mornings I ordered room service from the convenient ipad and it arrived quickly. The next day had room service for lunch--and it was outstanding. All the food was first class, restaurant quality, nicely served. All of the hotel staff are friendly and professional. I didn't spend a lot of time in the bathroom--but it is spacious and pleasant. I'll certainly be back at the FS Downtown!"
0.2700520833333334,0.5654513888888888,"Had a fantastic stay at the Four Seasons Downtown while traveling for business. Admittedly, I would probably not choose this location if traveling for leisure (due to the location) but it is a fantastic option if you need to be in the Financial District.Rooms are incredibly spacious for NY, especially the bathrooms. I rarely use hotel toiletries but the products here smelled amazing. I appreciated the steady supply I was provided! Room was quiet and provided a great sleep.During check-in I appreciated the woman at the front desk actually walking me to the elevator to make sure I found my way. It had been a long day of travel and work!"
0.14097648563557655,0.5180204643841008,"Just spent 4 nights at this property in NYC’s financial district. We are FS lovers and found this one to be just ok. Rooms are large for New York, huge bathrooms but only one sink and an enormous shower but it only has one head and no bench. Room for two people but one of you is going to freeze while the other is under the water. The mattress was very soft, in our opinion, but we requested the firm topper be added and that helped tremendously. We found the room quiet and comfortable. Honestly, the service at this hotel is just a bit subpar for a FS. We had issues with in room dining and housekeeping and a major issue with the servicing of our private bar that wasn’t corrected fully when we addressed it and then the same issue occurred the following day. We adore the FS brand,as they do an impeccable job of anticipating your next need/want but this property was a miss for us. We wouldn’t return.  "
0.42857142857142855,0.6,"The hotel is in a great location for any activities in Lower Manhattan. Service, decor, amenities, floorplans are all wonderful. The service quality in the Spa, however, was disappointing. Excellent hotel to explore the ""city that never sleeps"", therefore, not so great if you want to unwind before your next urban exploration..."
0.26686868686868687,0.6014141414141414,"We arrived after a lackluster stay in midtown--having booked a last minute rate, which included breakfast and a food and beverage credit. We were immediately upgraded to a massive suite, albeit without a view. The suite was among the most comfortable rooms we've stayed in while in New York, and the staff and service were excellent, with perhaps the exception of the breakfast--which was fine, but not overwhelming. We found this to be a quiet and comfortable hotel, near all the subway lines, and with decent neighborhood amenities in an easy walk. We would stay here again--assuming we could get a good deal, as we did on this last stay."
0.3927083333333333,0.5791666666666666,"Room was clean, comfortable, well-maintained.  Friendly service.  Excellent location, not too busy on the streets at night, quiet downtown area.  Spa is amazing.  Well worth the money and would stay there again in a heartbeat. "
0.2853463203463203,0.543152533740769,"This is a great hotel if you're staying downtown. The rooms are well appointed with very comfortable beds. I find most NYC hotels very noisy but this hotel is very quiet. I've stayed here twice and both times the room was very large for a New York City hotel. Bathrooms are quite spacious with a large tub and separate shower.Despite the size of the rooms, there aren't great seating options--couch/chairs are small.  However, I don't spend a ton of time in the room when I'm in town so not an issue for me.There are a lot of modern amenities in the room such as lighting/curtains/tv in bathroom mirror.The staff is friendly and hotel is very clean. Overall a great option, but not cheap."
-0.003652703505644674,0.4512774806892454,"After a horrible experience at the Atlanta Four Seasons Hotel, where my family and I unknowingly stayed at the hotel while they were hosting a VIP event and we were walking from the hotel lobby to the hotel restraint when the security person approached me and told me I was not welcome upstairs where the restaurant was and I was not welcome in the hotel as he though were not guest of the hotel.  After the front desk manager then failed to confirm we were staying at the hotel and resolve the situation I contacted the president’s office of the Four Season and received a gift card to be used for another visit.  We decided to visit NY City for my birthday and stay at the new Downtown location.  Upon making reservation on the 22nd of September I forwarded the e-mail from the presidents office and was told I needed to sort that out after arriving at the hotel… which left me a bit puzzled and aggravated after thinking about it..We arrived early and decided to eat at Cut restaurant while we waited for our room to be ready.  We were pleasantly surprised when the room was ready early.The hotel is located close to the 9/11 Memorial, which was very nice to visit.  After a bit of sight seeing we came back to our room I called housekeeping for a couple of very minor items, which took almost 30 minutes for someone to come to our room.. possibly they are very busy and understaffed.  We tried to fall asleep but their must have been a party in one of the rooms close by.. so I contacted the management to see if they could help bring the noise level down, which quieted after 12:30am.. however, we then heard 12 doors close by slamming between 12:30 and 2:15.. finally at 6:30am I asked the hotel staff if there is any reason it was so noisy where we were sleeping and she said she would share my concerns with management.Needless to say we did not feel refreshed when we got up and went for breakfast… as we were greeted by about 20 firemen from the Bomb Squad in the morning as we went into the lobby.  After another day of sightseeing we returned to the hotel and it smelt like something was burning in or close to our room.  I called and reported the issue and was told security would check it out… after waiting about 20 minutes I called back and was told “other guest complained about the same thing and security said the smell was caused by the fumes of Cut restaurant...”  First, I would have appreciated someone calling me back to find that out instead of me having to call back to let me know instead of sitting there thinking I am going to wait until I get comfortable thinking we may have to move to another room or someone was going to come look at our room to investigate as we were originally told..  needless to say, we got another bad night sleep and couldn’t wait to leave..When I got home and checked the bill that was e-mailed to me the e-mail that I forwarded from the Four Seasons President was not honored so I paid the amount in full.If I were to visit NY City and stay at a Four Seasons again, I would stay at the one closer to Central Pak as we found that one much friendlier and more hospitable.  I would have given this hotel 1 star but found the doorman consistently helpful and also appreciated the lifeguard at the pool."
0.24545454545454545,0.5181818181818182,"Decided to stay downtown for a change and thoroughly enjoyed the location. A block from 9/11 museum and close to Brooklyn Bridge, Lower East Side and Soho.Cannot fault the hotel at all.Outstanding accommodation and service. You get what you pay for!!Room completely soundproof. Spacious room and bathroom.A new favourite of ours."
0.3992592592592592,0.5155555555555555,Beautiful hotel and exceptional service! The rooms are gorgeous and very modern. The location was perfect for a short business trip in the financial district. I can’t wait to find an excuse to go back! 
0.425,0.575,This is what I expect from a truly top notch hotel. I can’t think of anything the room lacked and the standards were world class. A true oasis in the city. Can’t wait to return. Kudos to the personable and caring staff. 
0.10876033057851239,0.43283746556473823,"The wife and I had some flight issues that kept us from getting out of JFK. Since we had the entire next day we decided we would stay downtown. We've stayed at the Four Seasons up in Midtown, and thought to check out this one in the financial district. Boy are we glad we did! Shou tout to our travel agent, Richie at WhataHotel for getting us a last minute reservation! We arrived around 1:30 in the morning to smiling faces at the door and in the lobby. I had ordered some food via room service while en route to the hotel and it arrived at our room shortly after check-in. Rooms are brand spankin new, views are fantastic, the bathrooms are spacious and well appointed. If you're looking for the shopping, definitely stay up in midtown, but if you're considering a stay on the other end, highly recommend you consider making FSNY Downtown home for your stay."
0.31113636363636366,0.8399999999999999,"Although it is on the business area I stayed here because of the amazing pool my kid is a swimmer and could do a little training while travelling to NYC. We absolutely loved the hotel! So classy, elegant and understated. Extremely confortable and a nice base to do all we needed. Room service was quite good although we found prices a bit high. A magnificent option."
0.21500000000000002,0.5549999999999999,"Our son goes to college in NYC, so when we come to visit this is our home base.  The hotel is fantastic, the rooms are good sized and the service is amazing.  A tip - if you have the platinum AMEX card, book through them as you get guaranteed late checkout at 4 pm, a credit for $100 a day for breakfast and a stay credit of $100 you can use anytime.  Room service is any menu item you want 24 hrs a day, which means brunch for dinner!  it is very close to the brooklyn bridge and the freedom tower, so plenty to do.  the doormen are great at helping with directions and tips.  We head back next week for stay number 2 of many!"
0.34465277777777775,0.543888888888889,"We loved the concept which is a bit different than the typical Four Seasons city hotels that have big lobby bar restaurants, terraces etc. FS Downtown is very modern and private and feels like having your own serviced penthouse suite in Manhattan. They dont have their own restaurants, there is the steak restaurant CUT by Wolfgang Puck inside the property where you can get also breakfast and lunch or evening drinks but thats about it. So we usually went for breakfast some coffee places around the block.We tested CUT restaurant for their hyped steak and had a great experience.Other than that you have your room with bathtubs and amazing beds and great city views and also a fitness center with big 23meter long swimming pool facing the city and spa on the 3rd flloor. Ive had many massages but have to say this was hands down the best massage in my life. My bf booked one also with the same therapist and loved it. Very experienced therapist and also their massage beds are heated during the treatment which made me almost fall asleep soo relaxing!Great experience, loved the design everything in bright colors and amazing service, would love to return any time!I would recommend FS downtown for couples or families who love to explore the city, anyone on business trip who likes to relax after work with a little wellness and interior design lovers."
0.3989118457300276,0.6072727272727273,Very good place to live enjoyed my whole tour in this hotel. Bar was good. Food was good. Room was clean and dirty. Staff is friendly. Everything in this hotel was good. I would recommend everyone to o there and enjoy it.
0.3285353535353535,0.6080808080808081,"Four Seasons Hotel New York Downtown is such a lovely hotel. It’s beautiful corner room has so many windows so you can see so many different city views. Also, the staff is helpful. There is a bar downstairs with restaurant which is decent and tasty. There are many attractions near. The World Trade Center memorial was across the street. Great location with the mall near. The rooms are extremely luxury with wonderful service. If you need something newer & a place that meets all the 5 star luxury requirements please stay here! "
0.262012987012987,0.5483766233766234,"The Four Seasons Hotel New York Downtown is truly an excellent place for staying. Whether you're visiting for a short while or a long term stay, this hotel makes you feel right at home. The charges are also fairly reasonable."
0.2627777777777778,0.7122222222222222,I stayed at the hotel while visiting a friend who lives nearby. I probably wouldn't stay here if my sole purpose was to see Broadway shows or see museums because that is all too far away and would cost a lot in taxis and ubers.Staff was refreshingly friendly.  Hotel is very near 9/11 Memorial. Spa was fantastic.  I highly recommend the spa if you stay there.  I'm happy there was coffee in the room. The only thing I didn't like was how some of the street light came in through the bathroom window at night.
0.5727272727272728,0.7313131313131315,"Excellent service, location and we always fell like we are at an extention of our home.Great spa and indoor pool.Brand new hotel very, quiet neighborhood.The Cut restaurant was amazing, also good service , and excellent food.All employees “ cares”  about you.We extremelly recomend."
0.5666666666666667,0.5333333333333333,I came to the hotel and went to the lobby and went to coffee and received excellent service from Sister Mariam Egyptian and thank her for dealing with us for several days and was a good reception and hospitality
0.3146759259259259,0.5326234567901235,"We loved every minute of our stay. Blocks away from 9/11 memorial and quick access to subway at chamber st. Easy car service as well off a little quieter one way street than some other hotels. We arrived early and were able to get early check-in which made the 1st day much easier being able to shower and change after flights. Quality of beds and rooms are spectacular, but it’s four seasons so it’s what you expect. The spa and fitness area were excellent. Amazing customer service with a minor room service issue we had but it was resolved promptly. Everyone greeted us with a smile and always tried to make sure we knew where we were heading in case we needed help leaving the hotel each day. Would highly recommend and will be back!"
-0.31428571428571433,0.6398412698412698,The room was average. The bed and pillows uncomfortable and the service was very poor. This hotel is definitely not a five star hotel but charges prices of a five star hotel.I will never fo back to this hotel. I’m not sure i will ever book a four seasons again after this very disappointing experience.
0.52,0.6399999999999999,"We had an amazing stay at the downtown Four Seasons in NYC.  From the moment we walked in till the moment we left, everything was as perfect as I could imagine.  We will 100% be returning, the personal attention, the room service, just everything was perfect."
0.5587121212121212,0.7505681818181817,Staying at this hotel was beyond perfect. This is my favorite place to stay in New York. Everything was exceptional! The best and friendliest staff ever. The Tribeca suites was sheer heaven. I can't say enough about the perfection of this hotel. The restaurant Cut was excellent. It was to leave this dream hotel. I can't wait to return.
0.3587310606060606,0.6273674242424244,"We stayed here in August 2018 and it was a very pleasant stay. The rooms are spacious and clean. The decor is new and modern. The rest of the hotel is also modern, opulent and clean. To go up to the room you have to scan your key card. They provide espresso in room. The half and half was coagulated but they’re quick to respond with requests. We had a couples massage at the spa and that was wonderful. The spa is clean with a steam room showers, lockers, hair dryer etc. The pool is huge and beautiful. They were working on the men’s bathroom though and my husband could use it to his satisfaction.The spa resting lounge was serene and they had teas and snacks available. The hotel is a minute’s walk to 9/11 memorial pools, the Westfield mall, Eataly and the Chambers subway station. All in all a lovely stay."
0.32575757575757575,0.6863636363636364,"I was pleasantly surprised by my visit.  After arriving in NYC, I noticed that I booked the wrong Four Seasons.  It was my intention to stay at the Four Seasons close to Central Park.  However, the services at the Four Season Downtown location exceeded my expectations.  They were able to provide check-in for an early arrival (11:00 am) to a spacious, clean beautiful room.  The breakfast provided through room-service was delicious (you must try the truffle scramble eggs).  My dinner at the Cut was outstanding. This is an exceptional addition to the Financial Area."
0.37006802721088433,0.6762471655328799,"Four Seasons Downtown is modern, welcoming and comfortable. Our corner room was super quiet, with a beautiful (and large) bathroom and enough closets for a long stay.The bar downstairs serves some very nice drinks, mixed by attentive staff.The front desk service was prompt and personable. A nice feature is that hotel contacted us by SMS to inquire about arrival time to make sure the room was ready.Overall, a very pleasant experience. "
0.12698529411764706,0.39294117647058824,we love four seasons hotels but this one cannot make up its mind what it is.  it is not a tourist hotel as there are very few services and the restaurant such as it is and the bar close at 10.30pm!  the city that never sleeps is a joke because very little else is open after then in the area.  So it was explained they were in a business district - next day when i asked for the business centre they said they do not have one!!! the room cleaning was ok but every day we had a glass missing or a coffee cup missing and we had to call for one every time!  on one occasion we were asked to wait til next morning!we reserved the room til 4pm on our departure date but despite no disturb notice staff came in twice before we left trying to make up room - poor comms within the staffsadly lots of little things add up to us saying stay elsewhere for over 400 a night and you will get much better service and attention.really four seasons can do better than this - try Hong Kong which is great.the good side was the proximity to the metro and the lower Manhattan areas including the wall street and 911 areas.big thumbs up for Brooklyn Bridge for that morning run and just over it the River Cafe where we had our anniversary dinner was excellent.
0.43239113827349124,0.628418640183346,"This is my favorite place to stay in NYC. As a new hotel, the comfort and luxury are top notch. Service here is excellent - maybe best of any Four Seasons I’ve experienced. For Manhattan, the rooms are large and the bathrooms wonderful. Bed is incredibly comfortable. Windows open, which is always nice for fresh air. Only complaint is the restaurant. Could be much better quality, but service is good. Will be back! "
0.20586124401913874,0.3546251993620414,"We have always stayed in Midtown on our visits to NYC. We thought this would be a good time to try Downtown and it could not be any better. The hotel is of course new and it feels it. It is modern in design but still old fashioned Four Seasons service. The rooms are impeccable and extremely well maintained. You are greeted with a smile and hello at every contact with staff. Front Desk, In Room Dining, SPA, are all well staffed and professional and engaging. The beds and pillows are so comfortable. There was no noise in our rooms on 16th floor and 15th floor. We actually came back for a second visit just a few weeks after our first. To get up to Theatre District and Midtown allow 20+ minutes by Uber or E Train on Blue Line. While downtown, check out Tribeca, SOHO, and the Trade Center Memorials. There are many things to do downtown and if you go, this is the place to stay. Don't let the location stop you. This is truly a 5 Star Hotel."
0.5097402597402598,0.6240491651205938,Spending 3 nights at the newish Four Seasons downtown was spectacular.  The understated elegance was simple and wonderful.  The 2 most memorable things were the incredible bathroom (the best I have ever experienced) and the genuine smiles from everyone at the property.  The things I had forgotten were things that I would have missed had they not happened.  The staff were there to help us with personal details and events that made our trip run smoothly and efficiently.  We were able to relax as well as enjoy all that New York had to offer.
0.2822751322751323,0.4542328042328042,"My wife & I have been very lucky to stay at this hotel, once on Christmas Day 2014 & recently after our cruise on QM2.The hotel has gone through extensive refurbishment since first time around & is now even more luxurious.All the staff from the doormen to the spa are wonderful & credit to Four Seasons.An extra special mention to the lady who checked us in on 03/08 Room 1812 to Mike the doorman who were fabulous.Hopefully see you sooner rather than later!"
0.20000000000000004,0.6033333333333334,"Stayed one night in August on business and the hotel was well situated, located just minutes away from the World Trade Center and Brookfield Place. Check-in was efficient - I had checked in online and everything was ready for me as soon as I arrived.Rooms were bright and comfortably furnished, and the hotel is very quiet and it does provide a calming ambience.  Amenities were of excellent quality and the bed was comfortable.Service was efficient and professional - the only downside is that the location is somewhat difficult to hail a cab, although the staff were very helpful in getting one for me in a timely manner."
0.44393939393939397,0.740909090909091,"Four Seasons downtown is my favorite place to stay in New York City when visiting.  The services excellent, the facilities and room was tremendous.  The level of service was consistent with that of the Four Seasons and beyond."
0.07114814814814815,0.4841851851851852,"First, the hotel is located so it is impossible to hail a cab in a timely manner.  The doormen are no assistance.  If you are on a schedule, arrange alternate transportation, which is exactly what I did.  But it was a waste of money.  Additionally, the streets in that area are a rabbit warren, so many of them are blocked off permanently.  The room was not made-up when we returned to the hotel.  It was almost 5pm.  We ordered room service twice.  There are two of us registered in the room.  Yet, they only brought one place setting and one napkin each time we had room service.  Additionally, despite asking for tap water twice, we never received it.  Finally, the food came about 90% correct.  Most functions are controlled by a computer pad.  First, if you leave it plugged in during the night it is brighter than a night light.  (And there are already way too many small dots of light around the room controlling various things, making the room too bright for sleep.)  Second, it gives you the ability to control many functions and activities.  But it is very confusing.  There are too many menus that are not intuitive.  Additionally, while ordering room service on it, I ordered a drink, then we decided to get a second.  But it would not let me back to the drink screen.  I finally did it by erasing our order and starting again. It was very frustrating.  Meanwhile, the closet is not tall enough.  When using a hanger with clips on it to allow slacks to hang down (it eliminates creases), my pants wound-up on the floor.  I'm six feet tall.  There are plenty of people taller than me.   They had the space.   It's just poorly designed.  Finally, the toilet was stuffed-up."
0.41658730158730156,0.6069841269841271,"The staff were superior in every way - helpful, thoughtful, polite, friendly.  Service was astonishingly good with everyone I encountered - the doormen, the concierge, the room service folks. Everyone was incredibly welcoming. The Four Seasons is well-known as a luxury hotel - this particular one was somehow more special.  (Tell the architect/designer the tile work in the bathroom was fantastic - beautifully done).  Bathroom amenities were thoughtful and more than met my needs.  Only one recommendation: alert guests to existence and location of the hand-held hose nozzle for deep soaking tub."
0.4785714285714286,0.6607142857142856,The Four Season have mastered how to make me and my family feel special in every aspect of our stay.  We enjoyed ourselves.  My kids loved the room service.  Thank you front desk for making us feel absolutely special.  We will be returning.    
0.42727272727272725,0.44233766233766236,"Four Seasons provided the best hotel stay that I have ever experienced in all my business travels. The ammonites, and the staff service simply blew me away. Thanks Four Seasons Hotel New York Downtown."
0.26796536796536796,0.5270923520923521,"Thoroughly enjoyed. We booked a Four Seasons Executive Suite for a one night pre-cruise stay in the Big Apple for our family of 4. And while midtown is usually a location we prefer, we wanted the commute to the Brooklyn Cruise Terminal to be as easy as possible the next day. This fit the bill perfectly. Upscale accommodations but tasteful and not unnecessarily flashy. Also roomy for a family. My wife and I had the bedroom while the kids occupied the unusually large sofa bed in the living room (almost a king?). Bathroom is really large. And the Four Seasons team had a nice surprise for us with pop corn, local soda and a free movie. Nice touch. Going to Brooklyn took less that 30 minutes on the Friday morning. We'll return for sure. Maybe I'd ask for a higher floor next time. We were on the 9th floor and facing ventilation equipment of another building. Did not keep us from a good night but could have been quieter. But small thing, really enjoyed."
0.3839339826839827,0.5397997835497836,"Gorgeous new hotel in a wonderful location.  I stayed here for business trip and could not have been happier with my quiet room.  The staff (at check-in, at the spa, at the pool, at etc.) were professional, but friendly and helpful.  The lap pool was clean and had a great view.  The gym stocked energy bites and flavored waters, had new equipment, and was kept pleasantly cool.  My room was a standard room but seemed large and had a private bar.  The bathroom was spacious with a great layout.  I can't say enough good things about the bed - possibly the best sleep I've gotten in ages.  I plan to spend many more nights here."
0.5960416666666666,0.8339583333333334,"Beautiful hotel, excellent service, wonderful staff, very good gym and work out facilities.  the location was great for me as we love to walk.  Only issue is it is not the easiest place to catch a taxi, but staff worked hard to get one for us."
0.5423809523809523,0.5763095238095238,"Spent 4 now nights in a very beautiful hotel where I felt special from the minute of checking in. The contemporary architecture is beautiful. The room was wonderful. The comfort of the beds one of the best. The view from the 23rd floor cool. The inroom dining experience outstanding. The restaurant “The Cut” is 1st class. Although pricy, but it’s worth it if you care for quality."
0.3758333333333333,0.4791666666666667,"My family and I stayed July 23-25, 2018 during a work trip – this place was great.  The room was very nice but from the bellman, waitress, front desk staff – everyone – made this a great stay due to their friendliness and helpfulness.  Next time I am in the financial district I hope I have an opportunity to stay here."
0.4325757575757576,0.6375541125541125,"The hotel and its staff went beyond to make my stay wonderful.  In particular, the room attendants were superior to none other leaving new bookmarks in my books, eye glass cleaner, cord wrappers, and sweet notes wishing I had a great day in the city.  They paid attention to every detail."
0.2350181405895691,0.5409342403628117,"Who wants to stay midtown anyway?  Crowds of mouth-breathing tourists, traffic snarls that take forever to drive through, crazy people wandering the sidewalks muttering about conspiracies in the Water Department.  No, thanks.The Downtown Four Seasons, like its sister hotel midtown, is flawless.  If you've got business to do midtown, you need to stay up there.  But if you are visiting a child who goes to NYU and flew into Newark, it's the best thing to do.  It's more quiet, it's near great restaurants in Tribeca, it's near Soho and the Village.It is very near the federal building and the WTC.  This cuts both ways.  Some people don't want to be around there due to inchoate concerns about terrorists.  Others want to be close to the shopping and memorials etc.  It's really a question of probabilities and risk tolerance, when you get right down to it.Enough about location.  The people at the Four Seasons can't do enough for you.  They greet you, they are unobtrusively omnipresent (is that a thing?), and when you ask them to do something for you, they do it well before you expect it to be done.The rooms are clean and well cared for.  The housekeeping service and the valet service is excellent.  Friendly and efficient, even for special needs.The restaurant is nice, had a weeks worth of breakfasts and one dinner there.  The hosts are welcoming and they remember you from one day to the next.The health club is good, the swimming pool is not too hot (like many hotels) and not too much chlorine.  But here is where you get a DQ* or two:  There is only one shower in the health club/spa area for each locker room.  That's kind of weird.  And, it would be helpful to put up lane lines in the pool due to waves, but these are merely quibbles.Stay here and enjoy.  Avoid hanging out with people who talk loudly.  Don't accept presents from strangers, particularly if they are wooden horses.  Breath deeply when under stress.  *Dimmy Quibble"
0.252691403834261,0.538629354772212,"We came for my 50th Birthday (which I briefly mentioned during my online reservation for our reason for visiting New York).  EVERYBODY knew the entire weekend that we were there for my birthday and kept making sure we had a great time!  Personalized service from early check in (10:00am) to late check out 1:00pm, to a birthday cake in my room upon check in, to excellent concierge service and doormen who were friendly and knowledgable, not to mention very clean cut and exceptionally presentable!  The hotel itself was amazing with everything from the great smelling lobby, to the amazing pool and the extremely clean and comfortable guest room.  The location of the hotel was more than we could have hoped for!  We always stay in Midtown but this time chose to change it up and stay downtown.  We were not disappointed in the least.  The Four Seasons is only two blocks from the Brooklyn Bridge, right next to the World Trade center and Oculus, a couple of blocks from the historic Financial District, a short walk to Tribeca and SOHO, Battery and Wagner Parks.  And when we did go to Midtown or Chelsea the subway was only across the street and a few stops later we were where we needed to be!  I can not say enough about our experience at this hotel!!!  By far one of our best trips to New York!  Will definitely come back and stay here!!!"
0.5567187499999999,0.7796875,"A wonderful hotel with wonderful staff.Great room with every facility one could require.  Great shower and huge bathtub, both with excellent water pressure. A very comfortable bed with luxuriating pillows.Great breakfasts and excellent room service but best of all is the staff.  Not one can be singled out as each one was friendly, efficient and effective.   I wish I could have employed any of them when I ran my own business a few years ago.The location worried me a little when I was planning this trip, but it turned out to be excellent, with lots to walk to and only moments from the subway system.   Walking in Manhattan is faster than travelling by taxi and you get to burn off the calories consumed from the yummy blueberry pancakes at breakfast.To the entire team : THANK YOU."
0.5791666666666667,0.7847222222222223,"Superb stay, superb and easy hotel, interesting location due to the rise of Tribeca, exceptional service.Advantages:Easy for Brooklyn accessEasy for Downtown - Wall St accessEasy for airport accessGreat serviceGreat room, minibar, bed and privacyHighly recommend."
0.4150000000000001,0.575,"I have stayed at the Fours Seasons Downtown many times now (just finished a 9-day run).  The property itself is alive and full of treasures (very nice rooms, full-sized pool, fantastic gym, good bar), with close proximity to almost anything one would want. But the real difference maker is the FSD team.  The staff is warm, inviting, willing to do most anything - genuine and real ""people"""
0.61,0.79,"Everything was great. The hotel is beautiful, and the staff is wonderful. We especially appreciated how accommodating everyone was with our kids. They had a terrific time lounging in their room and playing in the pool."
0.29496603970741897,0.65258658008658,"Quick summary: The wedding itself was a bit busy (as all weddings are if you're in the wedding party), but my husband and I returned home feeling refreshed and rejuvenated from our delightful stay here. We cannot recommend this place enough! We are now a bit ruined thanks to our amazing stay here and will have trouble enjoying anywhere as much.Details:Staying here at the Four Seasons was absolutely magical! My husband and I stayed here as wedding guests from Sunday until Tuesday, but we felt like we were on our own honeymoon because we were so pampered and spoiled by the Four Seasons team. Everyone was absolutely lovely here, especially the room service and spa team members. If marrying in NYC, I simply cannot imagine a better place than the Four Seasons Hotel New York Downtown to serving as your wedding venue and a place for your wedding group to stay at. The hotel and its amenities are fantastic, but the people here are even more fantastic and wonderful. They truly go above and beyond to ensure your stay is magical. I can only hope that the team is treated as well by the Four Seasons management as we guests are treated by the team. The team definitely deserves it!Room service - the food was delicious, but more than that, the people who delivered the food were the absolute best. Very professional and competent, yet gracious, friendly, kind, and o so helpful. We couldn't get the wrinkles out of my husband's tuxedo and needed it in an hour for wedding photos. When breakfast was delivered, my husband (finally) inquired if there was any way possible to press the tuxedo jacket within an hour. She said, ""we'll try"", and wow, it was amazing! Crisis averted. I really wish I could remember everyone's names, but I was unfortunately too tired to remember due to the busy wedding. Spa - if you are fear getting your nails done professionally due to being a germphobe, the spa here is the place to come to. The front desk team is exceptionally kind (I wish I remembered her name, but I don't. She was soooo lovely and nice!). My brother and I received our manicures and pedicures from Nyla. She is the absolute best! We were with her in a serene spa room from 1:30 until 4 pm, and the time literally flew by because she was so pleasant, professional, kind, and charming. Nyla is such a conscientious manicurist/artist that you know you don't need to worry about germs at all. Before her, I hated (and avoided) receiving manicures and pedicures due to past experiences elsewhere. After her, I will continue to avoid manicures and pedicures unless I receive them from her. No one else. Nyla is the manicurist who likely has a cult following with clients who will follow her wherever she goes. The absolute best!"
